record_id,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99
21,0.521925,0.256535,-0.405775,-0.5116,0.35422,0.373265,-0.0950435,-0.037150003,0.70020497,-0.039275005,0.009777499,0.37863,0.41056,-0.38688752,-0.212595,0.26945332,0.29427,0.342048,-0.107018,0.1931295,-0.295239,-0.0734135,0.39009652,-0.500035,-0.075703,-0.077665,0.1487645,0.27398,-0.69746,-0.44515002,0.191327,0.33829498,0.1973525,-0.14865449,0.349225,0.172665,-0.45836502,-0.39519998,0.34313,-0.63148,0.58315,-0.062205,-0.32541502,-0.54126,-0.146359,-0.274434,-0.2679065,-0.118530005,0.14011,0.0573,-0.17145151,0.29450297,0.13648999,0.50113,-0.64998996,0.043485,-0.803615,0.007880002,1.114685,0.19681,-0.4558,0.136565,0.01557,0.41836998,0.042354986,-0.146575,0.41309002,-0.57085997,0.58054,-0.53420496,-0.669285,-0.124502495,-0.71814,-0.12305,-0.288755,-0.027127001,0.40443003,0.261925,-0.74720496,0.040545,1.28495,-0.06897001,-0.16038501,-0.39914,-1.10447,-0.271765,-0.51726,-0.03454,-0.50865996,-0.179756,0.178595,0.286745,-0.082582,-0.82922,0.270405,0.1173615,0.0283825,0.39850998,0.59629,0.17876
22,-0.14780694,0.27811307,0.4000708,-0.26418263,-0.021466695,0.16053617,-0.13179809,0.26429108,-0.03330837,-0.024240188,0.13959014,0.09063552,0.28257346,-0.0073038237,0.064121164,-0.23792136,0.102560654,0.17966956,-0.28153184,0.23743784,0.25735313,-0.056076303,0.14886294,-0.030413218,0.20733486,0.0076331263,-0.1576837,-0.37383106,0.087684385,-0.23099615,-0.09362878,0.44315183,-0.06296285,-0.0017390001,0.09727671,0.24473791,-0.04197842,0.23065813,-0.060270656,-0.20679976,-0.34896746,-0.20734844,0.21347556,-0.39867982,-0.050744012,0.08914864,0.17569403,-0.2988153,-0.093493156,-0.71075433,0.12358963,-0.03868458,0.121079475,0.99256337,-0.19835305,-2.294255,-0.042047795,-0.197196,1.6390483,0.44564503,-0.17083323,0.67096364,-0.27298588,0.09158648,0.77220976,0.09418007,0.41384113,0.37032706,0.04728587,-0.20114952,-0.022091575,-0.32087636,-0.0836133,-0.30719534,0.21318668,0.043452684,-0.1224927,-0.056285296,-0.789531,4.406087e-05,0.626669,-0.0030515702,-0.5668527,0.007932844,-1.300162,-0.16118585,0.13998133,-0.09008999,-0.18476222,-0.45533606,-0.086282656,-0.060763158,-0.04922392,-0.011031127,-0.47674283,-0.10805917,-0.04540509,-0.23249541,0.45629793,0.17403883
23,0.0474175,0.5175575,0.44691002,-0.46000075,-0.49831626,0.018639993,-0.23961376,0.50290424,-0.0013325028,-0.15260625,0.17274448,0.31420702,0.022120006,-0.03662425,0.033352505,-0.733285,0.0449325,0.4402,-0.62445754,0.591835,0.143523,0.23779498,-0.2883875,0.012004994,0.1269285,0.07747501,-0.2033025,-0.47789,0.47226,-0.594005,-0.028912485,0.7890425,0.214805,0.08354375,0.24270225,0.62738,0.05415,0.3263686,0.11183501,-0.40192002,-0.12003324,-0.19163425,0.03485751,-0.6852775,-0.505795,-0.23960474,-0.06214325,-0.47069252,-0.06310225,-1.16217,0.063293755,-0.18188275,0.050131753,0.90575504,-0.31024674,-2.0835,0.273505,0.079420745,1.5938425,0.501338,0.057524994,0.5650475,-0.718245,-0.3522619,0.75383246,0.09952425,0.46806002,0.73987496,-0.2672075,-0.4345535,0.363725,-0.39251998,-0.044882,-0.41363898,0.1982075,0.11564499,-0.10646575,0.10086775,-0.688605,-0.0750605,0.78322494,-0.4323775,-0.2607025,-0.2909115,-1.62455,-0.3939575,0.0416525,-0.292126,-0.23416549,-0.34116,-0.13475999,-0.28149152,0.10883025,-0.18579,-0.63026,0.04358176,0.250155,-0.2064925,0.467194,0.31418753
24,-0.048640218,0.09017953,0.35392317,-0.2822047,-0.13537093,0.19387046,-0.14700612,0.22837667,0.012641424,0.01622675,0.20884328,0.12646268,0.16301121,0.050913546,0.091316916,-0.2821722,0.13370147,0.19373026,-0.3581782,0.2633639,0.27789527,0.017918581,0.17347787,-0.012763063,0.18252848,-0.036996633,-0.25264025,-0.49482423,0.18998341,-0.22364746,-0.02532198,0.5759754,-0.04952865,0.095245816,-0.05088457,0.33654368,-0.06730722,0.13735045,-0.033639576,-0.25971064,-0.32632717,-0.18792753,0.13990091,-0.43149394,-0.2015161,-0.055820808,0.12432674,-0.33885992,-0.028409408,-0.8308436,0.0122211315,0.046099726,0.19437665,1.046451,-0.26533097,-2.2517617,-0.012373671,-0.10034739,1.5866714,0.46443835,-0.04810838,0.7349567,-0.30986395,0.11444595,0.62673193,-0.06721043,0.47519618,0.4010302,0.12448548,-0.16844805,-0.036500294,-0.30782968,0.019691898,-0.44393858,0.17454793,0.1914667,-0.13580672,0.0015602377,-0.8068267,0.03864636,0.5834025,-0.07668548,-0.45904467,0.07750389,-1.2736192,-0.24933992,0.09794287,-0.17943658,-0.204426,-0.26278985,-0.115483545,-0.1397778,-0.01471924,-0.053308427,-0.46498263,-0.082064524,-0.15319112,-0.23759967,0.41006273,0.22658785
25,-0.06925606,0.15101536,0.30524433,-0.1976544,0.12620838,0.1322522,-0.09451052,0.21000646,-0.14018448,0.10303312,0.18309766,-0.020184241,0.18850154,0.025718449,0.19018283,-0.25528663,0.1675859,0.050805915,-0.3339278,0.20221627,0.22298722,-0.046814177,0.20072277,-0.06501056,0.109065466,-0.08099982,-0.06556928,-0.25004378,-0.03129019,-0.17735337,0.07286265,0.4048966,-0.13004765,0.049652036,0.11888934,0.17439473,0.10777306,0.27081156,-0.101864696,-0.16077144,-0.23475884,-0.29369736,0.26536846,-0.34513956,0.0477811,0.02307623,0.13985449,-0.29586524,-0.032993145,-0.614736,0.04844903,0.042557128,0.20678289,1.0254599,-0.19641939,-2.1799045,-0.025825983,-0.20332845,1.5846795,0.43264782,-0.13300045,0.4940423,-0.20595527,0.07890384,0.61931413,-0.08391189,0.43765426,0.35126424,0.16356528,-0.18087888,-0.07512014,-0.22454649,-0.06994345,-0.25359035,0.12820497,0.25486156,-0.12114674,0.030280652,-0.95322996,0.0032477113,0.6457573,0.021473,-0.3955587,0.11091375,-1.2427902,-0.2482261,0.120854385,-0.18984643,-0.12522236,-0.28740174,-0.060904313,-0.079254456,-0.17394507,-0.049954526,-0.44937655,8.7421766e-05,-0.09951432,-0.1519768,0.5526204,0.08139503
26,-0.1815995,0.30195287,0.3996376,-0.33012906,-0.03635896,0.13893993,-0.34913892,0.34595466,0.0023434556,-0.04892616,0.0550646,0.012741029,0.15200663,0.079071864,-0.031318747,-0.3781641,0.2812969,0.25799203,-0.51877934,0.24934824,0.064631134,0.011309972,0.24782495,0.009822261,0.08640487,-0.03274767,-0.11127709,-0.43154126,0.14535971,-0.27507862,-0.009807957,0.59433484,-0.044476386,0.081349485,0.2138772,0.27495942,-0.05517631,0.22085075,-0.012616549,-0.35298005,-0.30124152,-0.2785568,-0.08826878,-0.5903165,-0.32012823,0.113795176,0.04050751,-0.35881832,-0.020084163,-0.9350428,-0.081796624,0.04835779,0.07919525,1.0039904,-0.07687549,-2.2339258,-0.049636863,-0.22662926,1.7157519,0.3553693,-0.17827035,0.64007753,-0.37218347,-0.021671642,0.75751626,0.15753525,0.30979177,0.48824733,0.1914276,-0.3906553,0.18546708,-0.48897225,-0.11206121,-0.5779207,0.31619555,0.055346813,-0.087508656,0.03550534,-0.6593005,-0.0036029082,0.70125777,-0.03823411,-0.5506659,0.011632104,-1.4444119,-0.108979754,0.13226968,-0.039298058,-0.30681014,-0.36573428,-0.12124064,-0.013163379,0.004147884,-0.16705647,-0.56167156,-0.03046603,0.058331262,-0.20440795,0.47299677,0.18694311
27,-0.067316204,0.19238907,0.29665017,-0.19110091,-0.018205522,0.1445791,-0.049374558,0.18199137,0.017392188,0.036020327,0.18170002,0.0178321,0.32304087,0.10421511,0.14095943,-0.2306821,0.083620705,0.026950514,-0.32590133,0.19743368,0.19984972,0.02608242,0.21918097,-0.018023126,0.17510879,-0.101640254,-0.053627484,-0.41014257,-0.03246509,-0.18081197,-0.002987769,0.38582325,-0.060701516,0.080923006,0.056923654,0.29377577,-0.013120505,0.271896,-0.06540084,-0.15851775,-0.3172149,-0.20207366,0.26750544,-0.35766715,-0.09845342,-0.12728366,0.20948134,-0.31234628,0.055495217,-0.68086606,0.055917006,-0.056301303,0.13834675,1.0603855,-0.17930351,-2.2073092,-0.052400954,-0.19267105,1.4213465,0.48630896,-0.08825392,0.6923326,-0.2810701,0.08571428,0.6685835,-0.021376051,0.5482027,0.3155967,0.1274265,-0.11134054,-0.060834832,-0.18405199,-0.033866867,-0.31574857,0.14492287,0.24046299,-0.123259015,-0.0872593,-0.9022724,0.007144778,0.674547,-0.03203649,-0.4049381,0.06966124,-1.3466455,-0.15661348,0.082720675,-0.15236539,-0.34740672,-0.39045447,-0.037516147,-0.17232518,-0.14184818,0.016747443,-0.4520891,0.022894505,-0.1747177,-0.21488607,0.48779282,0.19948962
28,-0.007880156,0.100819595,0.18609057,-0.26939166,0.054422777,0.058266304,-0.10387374,0.16767488,-0.080827236,0.017075079,0.19785751,-0.027207224,0.21692799,-0.060979128,0.12041191,-0.25491142,0.42847735,0.19444706,-0.38090593,0.18849069,0.23239137,-0.054871216,0.14715742,0.07960933,0.11567751,-0.08633841,-0.12535445,-0.429427,0.035951596,-0.10325736,-0.03608818,0.41413733,-0.062058378,0.12700744,0.11336079,0.4197166,-0.12602316,0.20138076,-0.046228223,-0.22063619,-0.21013397,-0.2192331,0.07501101,-0.31406444,-0.016734589,0.0045147296,0.10846766,-0.50271803,-0.0587952,-0.7640833,0.11233307,0.097580515,0.04262667,1.0543504,-0.23576845,-2.1987588,-0.09968665,-0.2199294,1.7921582,0.36718708,-0.1555708,0.58991104,-0.21370499,0.2268818,0.68122935,-0.015790423,0.45319858,0.28755644,0.18567827,-0.18506478,-0.11237238,-0.28181502,-0.12069245,-0.40017498,0.09772755,0.16208535,-0.1769161,0.11400718,-0.91688627,-0.08359874,0.71668893,-0.02430172,-0.4204373,0.21772358,-1.2969925,-0.17749472,0.14905964,-0.113441534,-0.30092847,-0.31023675,-0.058125667,-0.07269932,-0.006815228,-0.060816757,-0.48814866,-0.066523544,-0.107799225,-0.06544093,0.62516814,0.13722101
29,-0.13979942,0.1931233,0.0710815,-0.32098135,0.01670135,-0.009264752,-0.02205933,0.3644246,-0.16885483,-0.05068208,0.020480754,-0.002439484,0.38665333,0.17246668,0.14143033,-0.47133586,0.3446889,0.14836909,-0.5227714,0.10205543,0.3865383,-0.18320757,0.33793184,0.17041968,0.00662054,-0.030684665,-0.14971483,-0.31485176,0.067506984,-0.04632367,0.113883235,0.41384748,-0.1934666,0.09709867,0.22020264,0.5120225,0.080327354,0.22431906,-0.28074816,-0.07409208,-0.36481667,-0.29830205,0.08474133,-0.4415445,0.11797016,-0.033062916,0.206787,-0.31860718,0.060991917,-0.7253416,0.105730824,-0.16149075,0.2672492,1.1250185,-0.24084352,-2.1576524,-0.088045835,-0.21901895,1.7489834,0.46221063,-0.09316167,0.73904914,-0.2556925,0.14778785,0.7299492,-0.1943345,0.36442086,0.5227042,0.115648896,-0.3053398,-0.095487416,-0.42212582,-0.06285935,-0.34890783,0.058450956,0.1525601,-0.2916182,0.17188032,-0.94849586,-0.14288199,0.74934006,-0.19642706,-0.6310109,0.1051898,-1.6410433,-0.29037166,0.3681934,-0.063112006,-0.2529056,-0.44467583,-0.13834484,-0.24836032,-0.16631378,-0.13213934,-0.6054658,0.02120877,-0.21932721,-0.33922204,0.5064986,0.1517625
30,0.157812,0.3986105,0.57490826,-0.08498701,-0.07651467,0.1726592,-0.01901008,0.09691999,-0.27001143,-0.0498825,0.3439168,0.025064582,0.068348,-0.12654501,0.13259166,-0.40164915,0.14356633,0.03931399,-0.32210433,0.5206323,0.5015858,0.07452158,0.24161792,0.06715567,0.3479475,-0.2526109,0.044043664,-0.4342017,0.24789858,-0.30427358,0.011735581,0.3506875,0.053432867,0.044146333,-0.15827183,0.14472418,-0.15075983,0.30728933,-0.0020896643,-0.04883633,-0.40822724,-0.28858534,0.10385231,-0.10821435,0.1284154,0.078833334,0.16194066,-0.39172193,-0.04899342,-0.83750755,-0.07899844,-0.13910492,0.15924217,0.93768245,-0.36366382,-2.2228894,0.00775825,-0.14408025,1.6244141,0.7374864,-0.1618469,0.67476606,-0.46735764,0.09463336,0.4096425,-0.10626676,0.3640578,0.3188,0.32109272,-0.07669184,-0.10205767,-0.22412966,-0.15286207,0.03718926,0.081126094,0.23811632,-0.13325776,0.027411342,-1.0203767,0.012224247,0.7044967,0.07622308,-0.4385213,0.33190408,-1.2274318,-0.07485459,-0.036748324,-0.1533721,-0.057281744,-0.20376825,-0.13571332,0.11274392,0.0034426681,0.13013817,-0.78275913,-0.008833416,-0.15846033,-0.21127057,0.443054,0.13325916
31,-0.031143,0.44873333,0.71048,-0.33850336,-0.43325338,0.5172333,-0.13854367,0.125,0.20857032,-0.24206634,0.31467664,0.30445334,0.173712,0.25013533,0.16374,-0.28197667,0.14573665,0.50287,-0.58272,0.8342634,0.355324,0.346758,-0.04735,-0.195884,0.39941335,0.61227936,-0.17771834,-0.6799733,0.5593633,-0.46440664,-0.30376667,0.9899133,0.36506668,0.09912667,0.062127665,0.43399,-0.10910723,0.2869833,0.25776666,-0.49468002,-0.24662232,-0.044689763,0.17712258,-0.63992333,-0.45535335,-0.123411596,0.13271667,-0.37069264,0.18457,-1.08018,-0.10271034,0.066407666,0.39531335,1.0659833,-0.39038667,-2.946267,0.23181999,0.27034,1.35814,0.62190336,0.17509334,1.1172433,-0.6154633,-0.120463245,0.78130007,0.02912566,0.8830466,0.49902034,-0.072327666,-0.29241335,0.293074,-0.28649667,0.29809332,-0.239151,0.10675334,0.30322334,-0.0034090008,-0.171838,-0.8230767,-0.035460006,0.15852,-0.123913325,-0.53622,0.37427998,-1.5416001,-0.23448001,-0.25304666,-0.63185,-0.5765967,-0.34169134,-0.30539998,-0.30326065,0.034745652,0.24075067,-0.50144666,-0.028624004,-0.4014733,-0.53473,0.111698665,0.65788
32,0.012004,0.18541001,0.3093067,-0.50544995,-0.27270332,0.31703666,-0.15779032,-0.049460664,0.48011002,-0.204515,0.07492667,0.2380321,0.17006826,-0.246249,-0.004084503,-0.21100199,-0.35439333,0.20379667,-0.33818665,0.43427667,0.19775999,0.065313704,0.12927,-0.21790667,-0.03741433,0.156225,-0.316991,-0.47381,-0.24840634,-0.63819665,0.0069746994,0.282253,-0.15341832,-0.15998034,0.14578734,0.076170005,-0.20635597,-0.079554655,-0.027800003,-0.35454333,-0.19473433,0.14166667,-0.037779987,-0.22640365,-0.29629833,-0.34460333,0.49658334,-0.27509865,0.10618999,-0.5418634,0.19031334,0.033616662,0.16065839,0.70426005,-0.18157701,-1.4745365,-0.06450767,-0.071201004,0.86727667,0.43915665,-0.38979664,0.62723666,-0.23482133,-0.0018633306,0.6051067,-0.046054333,0.5163267,0.2574657,0.13386999,-0.3444067,-0.15735833,-0.45304665,0.054876667,-0.274635,0.06400001,0.111219674,0.063137926,-0.093506336,-0.6478433,0.18928069,0.6033667,-0.15718101,-0.4662533,-0.16185,-1.2225534,-0.35318664,0.052320335,0.17464334,-0.4297367,-0.277715,-0.126611,-0.18392669,0.16107367,-0.07641233,-0.15171333,-0.14636,-0.16601,-0.140201,-0.20322199,0.28662002
33,-0.034091666,0.38111126,0.3188174,-0.26868412,-0.23464626,0.17375952,-0.10281407,0.3518036,-0.14275739,-0.12037241,0.29023463,0.15604547,0.2990616,0.059555132,0.21188755,-0.45225933,0.13794467,0.22801504,-0.5791599,0.35304376,0.43131092,0.08489107,0.12474386,-0.021477066,0.1581783,-0.09763999,-0.21538033,-0.6005707,0.3808504,-0.1340518,-0.0761452,0.39932653,0.0048213284,0.071651936,0.07917413,0.5892593,-0.10477213,0.17315534,0.014467698,-0.18089668,-0.42018908,-0.36174196,0.01004801,-0.602648,-0.2565365,0.084934875,0.16363367,-0.5031802,0.03518693,-0.8660005,0.05535893,-0.18822911,0.095765814,1.1855102,-0.19507687,-2.375312,-0.0798654,-0.15827847,1.7053332,0.54027784,-0.1884702,0.9391253,-0.4334615,0.05722582,0.55410594,0.08661155,0.50709254,0.46938,-6.974042e-05,-0.23184721,-0.03609491,-0.35571417,-0.05319913,-0.43591633,0.0881705,0.18429722,-0.2045922,-0.08769207,-0.7375349,-0.02207201,0.6704266,-0.014446007,-0.6071134,0.18099907,-1.5184371,-0.053830262,0.3239441,-0.06543014,-0.36475965,-0.2979776,-0.12071368,-0.0049847346,-0.012502476,-0.24116102,-0.7144127,-0.0943918,-0.12023605,0.021761147,0.46985403,0.22320972
34,-0.14725386,0.2802727,0.12510647,-0.32414263,0.10509833,0.21144357,-0.22020493,0.21894,0.19792445,-0.08144426,0.17317103,0.014512392,0.35306513,0.04207393,0.09721107,-0.14663553,0.16105515,0.13788752,-0.525126,0.35391012,0.27559513,-0.068615265,0.29629165,-0.040463034,0.046945598,-0.12077324,0.06000127,-0.26156175,-0.14897384,-0.2118713,0.13779826,0.3291567,-0.18172689,0.11354133,0.086581446,0.25808004,-0.10482673,0.105801396,-0.06049173,-0.27031726,-0.2031433,-0.17878775,0.037678327,-0.3906854,-0.07645127,-0.11360521,0.108308464,-0.19072972,-0.018372837,-0.62820333,0.18016087,0.122944124,0.117837526,0.85820264,-0.329892,-1.85751,-0.13975306,-0.33979207,1.474976,0.45967647,-0.3375387,0.77236044,-0.12968792,0.21782528,0.6057594,-0.025625248,0.5083787,0.29151785,0.45090654,-0.36798504,-0.15237066,-0.20779946,-0.01046987,-0.40375742,0.07168533,0.28687906,0.006030799,0.1903126,-0.95375866,-0.034774866,0.6281509,-0.10578892,-0.29540455,0.010779963,-1.1958804,-0.15623546,0.009811868,-0.17509195,-0.26740894,-0.23185372,-0.025516542,-0.080607325,-0.0035192939,-0.26315296,-0.6411833,0.029868739,-0.26028582,-0.30722466,0.69626117,0.26434574
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.13803609,0.20301455,0.40148264,-0.2916058,-0.16535129,0.14142375,-0.13993433,0.2151921,0.103443086,0.04218574,0.181892,0.0976244,0.16254507,0.013250119,0.0882932,-0.23270692,0.12543313,0.23879069,-0.38106632,0.33860916,0.18914145,0.05565048,0.09958625,-0.06323915,0.17869467,0.03442316,-0.16561739,-0.48526174,0.05891572,-0.25093308,-0.003263387,0.5617972,-0.074865006,0.042901702,0.07937998,0.3328588,-0.0755825,0.19014978,0.054627586,-0.24757516,-0.23193419,-0.21112321,0.13125578,-0.43960384,-0.26126894,-0.06040121,0.209878,-0.36963883,-0.0410571,-0.78696847,0.0755128,-0.039765183,0.15720993,0.9671709,-0.17148197,-2.1044621,0.028933903,-0.11297845,1.5031421,0.41199666,-0.097842075,0.6713745,-0.33960494,0.087800555,0.69163793,0.024485404,0.53138584,0.2894653,0.14360818,-0.26424414,0.016558656,-0.26776204,0.04273294,-0.326694,0.22332865,0.15192471,-0.1587868,-0.07314585,-0.76997447,0.033635374,0.605863,-0.024591748,-0.4642973,0.00912072,-1.2848706,-0.2265487,0.14334205,-0.15708075,-0.31802237,-0.34857363,-0.04967897,-0.06993536,0.014735082,-0.072756,-0.4645586,-0.086604476,-0.13042809,-0.29768345,0.43259534,0.25653496
37,-0.041147843,0.16590002,0.28593233,-0.18635632,-0.032235768,0.074532494,-0.1515319,0.14704078,0.009605742,0.014470583,0.11135677,0.112849765,0.2607128,0.09774284,0.21872762,-0.25089478,0.19846188,0.12136644,-0.34181207,0.22760382,0.16876404,-0.09675507,0.10420248,0.007070758,0.16970818,-0.07132323,-0.10631396,-0.34243768,0.029825775,-0.18764809,0.08583961,0.47457114,-0.089235544,0.0014687437,0.0771077,0.30674106,-0.020344473,0.06776376,-0.007561111,-0.20820583,-0.27954364,-0.23824479,0.16703822,-0.2958736,-0.09211361,-0.03125519,0.038759556,-0.3298628,0.031294815,-0.70617855,0.17187744,0.061562918,0.14027467,0.98563,-0.12535827,-1.9529325,0.03209234,-0.16807951,1.6748592,0.4261143,-0.122117914,0.6786126,-0.21200368,-0.0027472202,0.5791806,0.039128296,0.31691328,0.2921446,0.2521446,-0.1997973,-0.08893068,-0.26808462,-0.060796298,-0.4306433,0.109684534,0.25370052,-0.08278694,-0.034504257,-0.81694776,-0.00088043755,0.64365035,0.015363917,-0.43243238,0.07182016,-1.270776,-0.2609137,0.16396183,-0.07658559,-0.2650653,-0.2489686,-0.122194365,0.0030383505,-0.085836425,-0.12999646,-0.48682925,-0.057614688,-0.16128938,-0.15648109,0.4596092,0.15899806
38,-0.1449724,0.59761,0.457614,-0.3429,-0.39377004,-0.29694018,-0.362454,0.291368,0.10306144,-0.3347606,0.136012,0.039355595,0.2349998,-0.19945598,0.015941983,-0.085818,-0.32234484,0.5123624,-0.4261242,0.48994407,0.42731443,-0.018655997,0.077910006,-0.21184063,0.16962999,0.2670456,-0.1886736,-0.629566,0.09784999,-0.57499456,0.010615593,0.6152519,-0.104582,-0.0028066202,0.17124139,0.36178797,-0.049164724,0.20401399,0.36790776,-0.62442005,-0.10388221,-0.225386,-0.34469563,-0.53945696,-0.17479517,0.03029159,0.084497795,-0.428416,-0.030750394,-1.25984,0.1290935,-0.027099948,0.061746,1.010738,-0.057071995,-2.06796,0.012996405,0.186211,1.5096381,0.352496,-0.2391398,0.8700325,-0.5412488,-0.1998894,0.69190323,0.1630414,0.71833,0.15469903,0.19408001,-0.448774,0.124285996,-0.15737198,0.00028380303,-0.19649999,0.12676321,0.0034839988,0.094128,-0.120208,-0.5134048,0.020109002,0.677526,-0.115224004,-0.72498196,-0.3578436,-1.513412,-0.4489594,0.2278572,-0.1189128,-0.43354878,-0.25311202,-0.11625999,0.07145946,0.0062485994,-0.44474578,-0.708376,-0.20840278,0.023461998,-0.63086,0.43247002,0.43693542
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-0.08382651,0.1703285,0.110597506,-0.097506,0.029888254,0.23715249,-0.26980752,0.108571745,-0.22822,-0.034745,-0.095705,-0.2174725,0.33916,-0.017772496,0.047725007,-0.125045,0.46564502,-0.0035924911,-0.8237125,0.30293557,0.21848625,0.044924997,0.13806501,-0.35397503,0.44105613,-0.141328,-0.24122675,-0.45483577,0.229,-0.23113701,-0.34879002,0.48754328,0.03470525,0.0451695,-0.14999945,0.5270369,0.075247504,0.08017501,0.09510551,-0.37846303,0.0420425,-0.3524735,0.0513345,-0.7205925,0.051935747,0.17168626,0.0904025,-0.20277001,0.18630749,-0.58596253,-0.314435,0.13152975,0.119870506,1.14427,-0.111104,-2.70285,-0.4013825,-0.212708,1.49605,0.374975,-0.085363,0.6803225,-0.23976324,0.3722075,0.38278627,-0.075422,0.71569,0.363535,0.22758976,-0.26787502,-0.175655,-0.18310124,-0.08417,-0.6299625,0.21392925,0.15873224,-0.04985775,-0.1485225,-0.668365,0.038579006,0.66616,0.13613252,-0.2034775,0.24843949,-1.1395,-0.133456,0.073012486,-0.24696751,-0.28501773,-0.31354153,0.05974999,-0.053215757,-0.023221746,-0.11955125,-0.72943246,-0.3472675,-0.33402622,-0.41359752,0.75577,0.16677399
42,-0.060568772,0.09729663,0.2729143,-0.13052449,-0.03885838,0.293185,-0.23038182,0.1912412,-0.20629622,-0.014572997,0.09043853,0.099020034,0.25943157,0.09689836,0.115242705,-0.40473098,0.24951331,0.26918867,-0.51674217,0.2800217,0.23892997,-0.032839306,0.27281073,-0.13982245,0.060565826,-0.12718566,-0.13936889,-0.4734709,0.15084222,-0.22757985,0.013031111,0.24117883,-0.1530769,-0.09115111,0.009777803,0.3008644,0.012039845,0.18864925,-0.1599772,-0.21970032,-0.47362012,-0.24821189,0.053329818,-0.47409087,0.0063079526,-0.010108651,0.11053553,-0.2477004,-0.029860117,-0.7317988,0.19653699,-0.002083847,0.11047904,1.0727339,-0.20908496,-2.1679306,-0.15097111,-0.32931292,1.6999664,0.4635046,-0.2091701,0.7657646,-0.27746728,0.17057858,0.7062152,0.05268053,0.367655,0.3086576,0.12347515,-0.21999513,-0.04128581,-0.3145366,-0.12025928,-0.36052066,0.14193968,0.16994499,-0.19039488,0.008955263,-0.78173625,0.046361532,0.5575768,-0.057847876,-0.5944246,0.1020981,-1.3401103,-0.15380736,0.081223726,-0.070411846,-0.22700405,-0.34611785,-0.1422149,-0.20399578,-0.010792667,-0.075672716,-0.6164948,-0.18957907,-0.17866918,-0.21060687,0.47845978,0.06936124
